Timestamp,WindSpeed,RotorSpeed,GeneratorSpeed,Power,GeneratorTemp
2022-01-22 22:55:06.631,3.0,43.7,541.0,1.82,35.4
2022-01-22 22:56:06.631,2.7,37.8,466.0,1.0,39.2
2022-01-22 22:57:06.631,2.9,41.0,513.0,1.48,35.2
2022-01-22 22:58:06.631,3.1,42.5,537.0,1.82,35.3
2022-01-22 22:59:06.631,3.2,45.4,570.0,2.25,49.4
2022-01-22 23:00:06.631,3.7,53.8,651.0,3.62,45.9
2022-01-22 23:01:06.631,2.5,36.6,460.0,0.99,41.7
2022-01-22 23:02:06.631,2.9,33.2,411.0,0.61,41.6
2022-01-22 23:03:06.631,2.2,29.6,370.0,0.35,26.2
2022-01-22 23:04:06.631,2.5,35.5,443.0,0.8,40.0
2022-01-22 23:05:06.631,2.8,35.8,448.0,0.86,23.1
2022-01-22 23:06:06.631,2.4,38.8,481.0,1.14,40.7
2022-01-22 23:07:06.631,2.5,38.5,482.0,1.17,42.4
2022-01-22 23:08:06.631,2.1,22.7,297.0,0.06,23.3
2022-01-22 23:09:06.631,3.3,42.6,519.0,1.49,45.5
2022-01-22 23:10:06.631,2.1,31.8,398.0,0.51,29.2
2022-01-22 23:11:06.631,2.8,41.6,510.0,1.4,39.2
2022-01-22 23:12:06.631,2.5,35.3,449.0,0.88,35.5
2022-01-22 23:13:06.631,2.8,28.2,351.0,0.26,41.6
2022-01-22 23:14:06.631,2.7,33.3,421.0,0.67,39.5
2022-01-22 23:15:06.631,2.1,24.3,307.0,0.08,37.4
2022-01-22 23:16:06.631,2.9,31.8,381.0,0.39,38.2
2022-01-22 23:17:06.631,2.2,26.1,329.0,0.19,25.4
2022-01-22 23:18:06.631,3.3,49.0,597.0,2.6,44.9
2022-01-22 23:19:06.631,3.3,43.7,537.0,1.73,38.1
2022-01-22 23:20:06.631,3.5,46.0,566.0,2.1,39.4
2022-01-22 23:21:06.631,2.9,41.2,519.0,1.57,46.6
2022-01-22 23:22:06.631,2.4,33.6,417.0,0.67,31.4
2022-01-22 23:23:06.631,3.3,33.3,416.0,0.63,41.8
2022-01-22 23:24:06.631,2.1,27.7,347.0,0.22,28.6
2022-01-22 23:25:06.631,3.4,47.6,580.0,2.39,39.8
2022-01-22 23:26:06.631,3.1,23.6,300.0,0.07,39.3
2022-01-22 23:27:06.631,4.3,58.7,695.0,4.55,61.9
2022-01-22 23:28:06.631,3.2,49.3,599.0,2.6,57.4
2022-01-22 23:29:06.631,2.9,46.1,574.0,2.27,54.0
2022-01-22 23:30:06.631,2.3,32.9,423.0,0.65,51.1
2022-01-22 23:31:06.631,2.5,38.4,473.0,1.07,42.4
2022-01-22 23:32:06.631,3.8,50.8,614.0,2.9,53.9
2022-01-22 23:33:06.631,15.6,19.5,4.0,0.02,39.0
2022-01-22 23:34:06.631,3.4,50.0,608.0,2.82,43.5
2022-01-22 23:35:06.631,2.9,38.6,478.0,1.1,48.0
2022-01-22 23:36:06.631,2.5,37.1,466.0,1.03,47.2
2022-01-22 23:37:06.631,2.7,34.8,434.0,0.74,41.8
2022-01-22 23:38:06.631,3.4,36.6,459.0,0.97,37.3
2022-01-22 23:39:06.631,4.0,54.5,655.0,3.7,53.6
2022-01-22 23:40:06.631,3.4,41.1,504.0,1.31,47.5
2022-01-22 23:41:06.631,3.7,50.4,617.0,2.93,50.1
2022-01-22 23:42:06.631,2.7,34.1,425.0,0.71,41.7
2022-01-22 23:43:06.631,2.1,27.4,340.0,0.24,27.7
2022-01-22 23:44:06.631,2.2,26.0,321.0,0.15,27.0
2022-01-22 23:45:06.631,2.3,30.1,380.0,0.43,34.7
2022-01-22 23:46:06.631,2.2,23.3,289.0,0.05,38.0
2022-01-22 23:47:06.631,3.3,45.6,550.0,1.91,42.1
2022-01-22 23:48:06.631,2.9,38.1,470.0,0.97,45.7
2022-01-22 23:49:06.631,2.2,36.4,460.0,0.91,50.0
2022-01-22 23:50:06.631,3.0,42.2,530.0,1.64,46.7
2022-01-22 23:51:06.631,2.3,34.0,424.0,0.65,50.8
2022-01-22 23:52:06.631,3.2,46.7,575.0,2.29,58.1
2022-01-22 23:53:06.631,2.7,40.0,503.0,1.39,54.8
2022-01-22 23:54:06.631,6.0,64.9,774.0,6.58,57.9
2022-01-22 23:55:06.631,2.2,31.6,396.0,0.5,28.6
2022-01-22 23:56:06.631,3.7,41.8,525.0,1.6,46.3
2022-01-22 23:57:06.631,4.7,57.3,676.0,4.1,50.3
2022-01-22 23:58:06.631,2.7,32.8,412.0,0.56,41.7
2022-01-22 23:59:06.631,2.3,29.8,373.0,0.35,32.1
2022-01-23 00:00:06.631,4.5,61.1,719.0,5.22,57.2
2022-01-23 00:01:06.631,3.1,45.8,567.0,2.12,51.4
2022-01-23 00:02:06.631,2.1,31.2,389.0,0.47,42.9
2022-01-23 00:03:06.631,2.2,27.1,345.0,0.21,42.5
2022-01-23 00:04:06.631,2.2,32.5,411.0,0.59,49.4
2022-01-23 00:05:06.631,2.9,45.0,555.0,1.99,50.0
2022-01-23 00:06:06.631,3.5,48.0,586.0,2.42,54.2
2022-01-23 00:07:06.631,3.2,43.3,519.0,1.53,40.8
2022-01-23 00:08:06.631,2.3,31.6,395.0,0.47,48.1
2022-01-23 00:09:06.631,3.9,46.2,557.0,1.98,45.1
2022-01-23 00:10:06.631,2.6,33.9,422.0,0.65,47.6
2022-01-23 00:11:06.631,3.5,47.2,575.0,2.26,51.4
2022-01-23 00:12:06.631,2.4,33.6,419.0,0.65,29.4
2022-01-23 00:13:06.631,4.2,48.4,581.0,2.37,49.9
2022-01-23 00:14:06.631,2.3,29.7,378.0,0.39,37.2
2022-01-23 00:15:06.631,4.9,64.6,768.0,6.51,59.0
2022-01-23 00:16:06.631,2.5,32.2,397.0,0.47,37.1
2022-01-23 00:17:06.631,3.0,33.0,413.0,0.6,36.4
2022-01-23 00:18:06.631,3.0,45.3,552.0,1.93,38.3
2022-01-23 00:19:06.631,4.3,56.0,672.0,4.06,33.8
2022-01-23 00:20:06.631,2.6,35.3,443.0,0.8,46.0
2022-01-23 00:21:06.631,3.9,53.1,633.0,3.17,46.2
2022-01-23 00:22:06.631,2.2,33.1,419.0,0.67,26.8
2022-01-23 00:23:06.631,2.1,30.2,374.0,0.36,32.4
2022-01-23 00:24:06.631,3.0,40.4,513.0,1.52,36.0
2022-01-23 00:25:06.631,2.8,43.9,545.0,1.83,45.6
2022-01-23 00:26:06.631,8.7,65.8,770.0,6.7,57.2
2022-01-23 00:27:06.631,2.2,27.6,349.0,0.27,25.8
2022-01-23 00:28:06.631,2.2,28.1,341.0,0.25,26.5
2022-01-23 00:29:06.631,10.1,65.4,773.0,6.66,48.2
2022-01-23 00:30:06.631,3.4,48.0,594.0,2.56,41.5
2022-01-23 00:31:06.631,2.3,36.3,450.0,0.91,32.2
2022-01-23 00:32:06.631,3.3,41.0,502.0,1.3,40.6
2022-01-23 00:33:06.631,3.0,41.1,513.0,1.51,39.8
2022-01-23 00:34:06.631,2.7,31.3,396.0,0.5,40.6
2022-01-23 00:35:06.631,2.2,24.1,299.0,0.11,27.6
2022-01-23 00:36:06.631,4.4,62.5,752.0,6.17,52.2
2022-01-23 00:37:06.631,2.5,36.0,456.0,0.9,40.5
2022-01-23 00:38:06.631,3.5,17.0,52.0,2.73,30.3
2022-01-23 00:39:06.631,2.2,31.1,391.0,0.47,26.9
2022-01-23 00:40:06.631,5.1,51.4,596.0,2.57,50.7
2022-01-23 00:41:06.631,2.1,31.5,394.0,0.49,34.4
2022-01-23 00:42:06.631,2.6,36.4,459.0,0.95,38.9
2022-01-23 00:43:06.631,2.2,33.7,428.0,0.7,33.8
2022-01-23 00:44:06.631,2.7,40.4,504.0,1.38,42.7
2022-01-23 00:45:06.631,2.5,35.7,446.0,0.85,40.0
2022-01-23 00:46:06.631,4.2,50.2,600.0,2.63,45.7
2022-01-23 00:47:06.631,2.5,33.8,418.0,0.61,36.7
2022-01-23 00:48:06.631,9.4,65.9,778.0,6.73,51.5
2022-01-23 00:49:06.631,2.6,41.0,510.0,1.48,22.5
2022-01-23 00:50:06.631,7.4,65.0,771.0,6.65,62.8
2022-01-23 00:51:06.631,3.7,45.2,518.0,1.46,35.4
2022-01-23 00:52:06.631,2.3,34.7,433.0,0.72,35.5
2022-01-23 00:53:06.631,7.4,67.3,777.0,6.73,59.9
2022-01-23 00:54:06.631,2.2,31.1,394.0,0.5,35.4
2022-01-23 00:55:06.631,3.3,43.0,527.0,1.6,38.9
2022-01-23 00:56:06.631,10.0,66.0,778.0,6.69,51.0
2022-01-23 00:57:06.631,7.4,65.0,769.0,6.67,63.5
2022-01-23 00:58:06.631,3.6,45.9,543.0,1.82,34.7
2022-01-23 00:59:06.631,6.9,66.1,780.0,6.75,50.0
2022-01-23 01:00:06.631,3.1,35.3,434.0,0.74,39.7
2022-01-23 01:01:06.631,6.4,64.9,770.0,6.69,64.3
2022-01-23 01:02:06.631,2.5,36.7,448.0,0.83,48.8
2022-01-23 01:03:06.631,2.5,34.7,431.0,0.71,28.8
2022-01-23 01:04:06.631,2.6,37.3,460.0,0.94,38.0
2022-01-23 01:05:06.631,2.5,34.1,420.0,0.62,35.5
2022-01-23 01:06:06.631,2.6,34.1,427.0,0.68,41.4
2022-01-23 01:07:06.631,3.4,47.6,576.0,2.3,39.9
2022-01-23 01:08:06.631,2.5,33.9,426.0,0.71,41.6
2022-01-23 01:09:06.631,2.5,33.6,420.0,0.61,43.3
2022-01-23 01:10:06.631,2.3,26.3,334.0,0.17,40.9
2022-01-23 01:11:06.631,2.5,36.1,448.0,0.86,40.1
2022-01-23 01:12:06.631,3.1,41.2,503.0,1.34,39.0
2022-01-23 01:13:06.631,2.1,35.6,445.0,0.83,39.8
2022-01-23 01:14:06.631,2.2,31.7,402.0,0.55,32.8
2022-01-23 01:15:06.631,3.1,36.2,448.0,0.82,41.7
2022-01-23 01:16:06.631,2.6,32.8,413.0,0.61,32.1
2022-01-23 01:17:06.631,2.7,37.5,469.0,1.04,34.7
2022-01-23 01:18:06.631,2.7,32.8,404.0,0.52,41.6
2022-01-23 01:19:06.631,3.7,47.3,591.0,2.5,44.8
2022-01-23 01:20:06.631,4.1,49.9,603.0,2.7,48.2
2022-01-23 01:21:06.631,3.0,39.4,483.0,1.12,40.9
2022-01-23 01:22:06.631,2.6,28.3,351.0,0.26,41.8
2022-01-23 01:23:06.631,2.1,24.5,310.0,0.13,26.8
2022-01-23 01:24:06.631,3.3,50.4,633.0,3.33,44.0
2022-01-23 01:25:06.631,2.8,39.7,488.0,1.21,26.8
2022-01-23 01:26:06.631,2.3,32.7,410.0,0.56,42.4
2022-01-23 01:27:06.631,3.2,48.0,592.0,2.51,40.1
2022-01-23 01:28:06.631,2.3,23.5,299.0,0.06,25.9
2022-01-23 01:29:06.631,3.1,45.7,563.0,2.08,37.5
2022-01-23 01:30:06.631,2.8,36.5,450.0,0.87,35.8
2022-01-23 01:31:06.631,2.8,42.9,534.0,1.69,35.5
2022-01-23 01:32:06.631,2.7,39.9,497.0,1.3,41.7
2022-01-23 01:33:06.631,3.9,49.1,592.0,2.56,39.1
2022-01-23 01:34:06.631,2.1,30.3,377.0,0.37,31.9
2022-01-23 01:35:06.631,2.3,23.5,297.0,0.09,41.6
2022-01-23 01:36:06.631,3.5,48.1,588.0,2.54,31.2
2022-01-23 01:37:06.631,2.1,32.5,407.0,0.59,26.0
2022-01-23 01:38:06.631,2.4,33.8,422.0,0.67,42.2
2022-01-23 01:39:06.631,2.7,38.1,477.0,1.14,32.4
2022-01-23 01:40:06.631,2.5,31.5,395.0,0.49,34.8
2022-01-23 01:41:06.631,4.5,61.3,729.0,5.45,46.6
2022-01-23 01:42:06.631,2.1,23.8,304.0,0.09,39.3
2022-01-23 01:43:06.631,2.7,40.5,508.0,1.42,33.1
2022-01-23 01:44:06.631,4.2,43.5,511.0,1.42,39.0
2022-01-23 01:45:06.631,5.7,64.2,733.0,5.62,46.7
2022-01-23 01:46:06.631,3.4,45.0,547.0,1.86,41.6
2022-01-23 01:47:06.631,2.5,36.0,458.0,0.94,38.1
2022-01-23 01:48:06.631,4.9,61.7,717.0,5.18,44.3
2022-01-23 01:49:06.631,4.3,47.4,546.0,1.83,34.0
2022-01-23 01:50:06.631,2.8,35.7,448.0,0.87,44.7
2022-01-23 01:51:06.631,2.2,28.6,357.0,0.28,24.9
2022-01-23 01:52:06.631,4.5,57.1,683.0,4.31,47.3
2022-01-23 01:53:06.631,3.4,43.4,522.0,1.54,35.0
2022-01-23 01:54:06.631,3.3,41.0,509.0,1.4,35.3
2022-01-23 01:55:06.631,2.5,39.7,496.0,1.3,45.5
2022-01-23 01:56:06.631,2.2,27.9,347.0,0.23,42.3
2022-01-23 01:57:06.631,2.1,28.6,359.0,0.29,45.1
2022-01-23 01:58:06.631,2.2,33.4,419.0,0.6,56.2
2022-01-23 01:59:06.631,2.3,33.2,415.0,0.62,30.5
2022-01-23 02:00:06.631,2.9,40.0,504.0,1.39,40.2
2022-01-23 02:01:06.631,2.2,39.2,475.0,1.11,28.6
2022-01-23 02:02:06.631,2.5,33.6,423.0,0.64,47.9
2022-01-23 02:03:06.631,3.5,48.3,586.0,2.36,50.2
2022-01-23 02:04:06.631,2.9,40.8,505.0,1.32,50.0
2022-01-23 02:05:06.631,3.2,16.3,4.0,0.02,38.9
2022-01-23 02:06:06.631,2.6,33.8,427.0,0.73,26.2
2022-01-23 02:07:06.631,2.5,35.9,456.0,0.94,55.6
2022-01-23 02:08:06.631,2.9,42.1,523.0,1.59,48.9
2022-01-23 02:09:06.631,2.2,31.7,398.0,0.51,46.7
2022-01-23 02:10:06.631,2.3,27.4,353.0,0.25,39.5
2022-01-23 02:11:06.631,2.1,29.0,363.0,0.32,30.2
2022-01-23 02:12:06.631,2.1,26.6,335.0,0.19,42.7
2022-01-23 02:13:06.631,3.0,43.7,538.0,1.71,49.7
2022-01-23 02:14:06.631,2.8,39.7,492.0,1.22,51.0
2022-01-23 02:15:06.631,3.3,44.8,553.0,1.96,50.1
2022-01-23 02:16:06.631,2.3,32.5,411.0,0.62,36.4
2022-01-23 02:17:06.631,2.5,32.4,412.0,0.61,40.5
2022-01-23 02:18:06.631,2.7,22.7,295.0,0.06,44.8
2022-01-23 02:19:06.631,2.3,34.4,432.0,0.75,31.9
2022-01-23 02:20:06.631,2.6,37.1,460.0,0.93,39.8
2022-01-23 02:21:06.631,4.2,53.6,643.0,3.45,43.5
2022-01-23 02:22:06.631,2.5,37.8,471.0,1.04,48.7
2022-01-23 02:23:06.631,3.9,48.3,571.0,2.19,50.2
2022-01-23 02:24:06.631,3.6,53.3,644.0,3.46,56.5
2022-01-23 02:25:06.631,4.5,55.1,648.0,3.48,44.7
2022-01-23 02:26:06.631,2.9,40.7,507.0,1.42,31.3
2022-01-23 02:27:06.631,2.6,26.1,323.0,0.17,37.2
2022-01-23 02:28:06.631,2.1,29.2,365.0,0.3,42.8
2022-01-23 02:29:06.631,3.8,45.8,555.0,1.94,45.8
2022-01-23 02:30:06.631,2.7,39.3,492.0,1.25,39.7
2022-01-23 02:31:06.631,2.9,33.3,404.0,0.53,44.2
2022-01-23 02:32:06.631,3.1,39.8,487.0,1.16,44.0
2022-01-23 02:33:06.631,3.8,47.5,577.0,2.27,58.9
2022-01-23 02:34:06.631,2.2,35.6,445.0,0.78,47.5
2022-01-23 02:35:06.631,2.6,38.5,473.0,1.02,49.0
2022-01-23 02:36:06.631,5.3,65.9,772.0,6.54,54.5
2022-01-23 02:37:06.631,2.8,37.8,467.0,1.02,41.7
2022-01-23 02:38:06.631,2.1,10.7,3.0,0.02,33.8
2022-01-23 02:39:06.631,4.1,55.6,662.0,3.76,55.2
2022-01-23 02:40:06.631,2.7,34.0,424.0,0.67,54.6
2022-01-23 02:41:06.631,4.1,50.2,600.0,2.63,50.8
2022-01-23 02:42:06.631,3.9,55.5,673.0,4.07,54.7
2022-01-23 02:43:06.631,3.3,41.8,507.0,1.38,49.9
2022-01-23 02:44:06.631,3.9,53.1,644.0,3.4,58.2
2022-01-23 02:45:06.631,3.0,38.9,491.0,1.22,39.4
2022-01-23 02:46:06.631,3.4,42.7,521.0,1.53,45.8
2022-01-23 02:47:06.631,3.9,54.7,649.0,3.53,60.9
2022-01-23 02:48:06.631,6.1,66.1,780.0,6.54,48.9
2022-01-23 02:49:06.631,3.4,52.1,630.0,3.16,57.8
2022-01-23 02:50:06.631,2.1,31.9,404.0,0.51,50.9
2022-01-23 02:51:06.631,4.9,59.9,696.0,4.56,60.4
2022-01-23 02:52:06.631,3.7,58.3,715.0,5.09,62.7
2022-01-23 02:53:06.631,3.1,45.8,572.0,2.21,33.8
2022-01-23 02:54:06.631,3.6,49.0,605.0,2.79,39.0
2022-01-23 02:55:06.631,6.0,65.3,767.0,6.43,55.5
2022-01-23 02:56:06.631,4.8,46.0,559.0,1.95,54.2
2022-01-23 02:57:06.631,3.6,57.6,688.0,4.49,31.3
2022-01-23 02:58:06.631,3.1,47.1,573.0,2.27,26.9
2022-01-23 02:59:06.631,2.2,32.0,400.0,0.52,38.2
2022-01-23 03:00:06.631,2.1,27.5,347.0,0.23,45.5
2022-01-23 03:01:06.631,6.1,51.2,587.0,2.44,50.0
2022-01-23 03:02:06.631,3.0,38.1,460.0,0.89,38.2
2022-01-23 03:03:06.631,3.0,40.7,499.0,1.28,44.2
2022-01-23 03:04:06.631,4.5,55.5,660.0,3.77,58.0
2022-01-23 03:05:06.631,2.9,36.9,453.0,0.92,24.6
2022-01-23 03:06:06.631,2.5,36.7,457.0,0.94,39.6
2022-01-23 03:07:06.631,2.3,35.1,441.0,0.8,30.0
2022-01-23 03:08:06.631,2.2,31.9,410.0,0.61,30.7
2022-01-23 03:09:06.631,2.4,33.6,422.0,0.61,48.3
2022-01-23 03:10:06.631,2.8,35.4,442.0,0.84,31.1
2022-01-23 03:11:06.631,5.5,64.0,766.0,6.45,62.1
2022-01-23 03:12:06.631,3.2,39.8,499.0,1.35,59.5
2022-01-23 03:13:06.631,3.9,45.7,569.0,2.19,52.7
2022-01-23 03:14:06.631,3.7,55.0,648.0,3.55,46.6
2022-01-23 03:15:06.631,2.9,45.2,552.0,1.97,44.8
2022-01-23 03:16:06.631,2.9,43.9,536.0,1.77,35.2
2022-01-23 03:17:06.631,2.3,34.4,426.0,0.66,34.7
2022-01-23 03:18:06.631,4.0,52.0,633.0,3.26,36.3
2022-01-23 03:19:06.631,3.7,50.4,603.0,2.73,39.8
2022-01-23 03:20:06.631,3.3,42.3,527.0,1.63,30.3
2022-01-23 03:21:06.631,4.3,63.7,731.0,5.44,58.0
2022-01-23 03:22:06.631,4.6,61.5,742.0,5.8,49.6
2022-01-23 03:23:06.631,3.6,49.1,608.0,2.78,51.5
2022-01-23 03:24:06.631,2.7,36.0,438.0,0.76,30.5
2022-01-23 03:25:06.631,4.6,59.4,702.0,4.79,53.5
2022-01-23 03:26:06.631,3.9,36.5,435.0,0.7,29.7
2022-01-23 03:27:06.631,2.1,30.9,381.0,0.39,55.0
2022-01-23 03:28:06.631,2.1,30.5,389.0,0.43,40.9
2022-01-23 03:29:06.631,3.3,44.5,546.0,1.88,34.6
2022-01-23 03:30:06.631,3.6,54.6,651.0,3.6,51.0
2022-01-23 03:31:06.631,2.9,44.1,535.0,1.73,42.3
2022-01-23 03:32:06.631,2.2,30.1,380.0,0.35,42.3
2022-01-23 03:33:06.631,2.6,31.4,390.0,0.46,35.5
2022-01-23 03:34:06.631,2.4,31.7,396.0,0.49,35.5
2022-01-23 03:35:06.631,4.1,46.6,556.0,2.0,49.9
2022-01-23 03:36:06.631,2.8,37.8,469.0,0.99,43.1
2022-01-23 03:37:06.631,4.9,63.0,739.0,5.77,52.6
2022-01-23 03:38:06.631,2.8,45.1,554.0,1.98,54.3
2022-01-23 03:39:06.631,3.6,49.3,611.0,2.85,59.1
2022-01-23 03:40:06.631,2.6,37.7,464.0,0.96,42.9
2022-01-23 03:41:06.631,3.3,48.7,594.0,2.56,54.5
2022-01-23 03:42:06.631,4.0,56.3,675.0,4.14,44.0
2022-01-23 03:43:06.631,2.2,32.1,404.0,0.54,30.8
2022-01-23 03:44:06.631,2.9,40.8,522.0,1.56,40.0
2022-01-23 03:45:06.631,2.5,31.8,400.0,0.48,30.4
2022-01-23 03:46:06.631,5.2,65.0,743.0,5.78,57.1
2022-01-23 03:47:06.631,2.8,39.4,489.0,1.19,53.2
2022-01-23 03:48:06.631,2.4,35.6,446.0,0.84,46.0
2022-01-23 03:49:06.631,4.1,54.2,653.0,3.65,50.4
2022-01-23 03:50:06.631,6.0,66.0,770.0,6.51,57.1
2022-01-23 03:51:06.631,3.0,33.1,418.0,0.66,36.4
2022-01-23 03:52:06.631,2.2,28.6,360.0,0.27,24.2
2022-01-23 03:53:06.631,2.9,44.8,549.0,1.93,42.9
2022-01-23 03:54:06.631,3.0,39.4,485.0,1.21,30.4
2022-01-23 03:55:06.631,2.6,36.2,449.0,0.87,51.2
2022-01-23 03:56:06.631,4.8,56.2,659.0,3.73,51.5
2022-01-23 03:57:06.631,2.1,27.1,341.0,0.23,40.0
2022-01-23 03:58:06.631,2.9,43.5,539.0,1.76,44.9
2022-01-23 03:59:06.631,6.3,65.0,773.0,6.62,62.2
2022-01-23 04:00:06.631,3.1,45.9,569.0,2.21,50.8
2022-01-23 04:01:06.631,2.1,31.8,399.0,0.48,30.4
2022-01-23 04:02:06.631,5.2,66.3,767.0,6.39,52.2
2022-01-23 04:03:06.631,3.0,41.7,512.0,1.42,46.2
2022-01-23 04:04:06.631,5.8,65.9,779.0,6.7,62.0
2022-01-23 04:05:06.631,3.0,44.8,547.0,1.9,44.7
2022-01-23 04:06:06.631,2.7,36.1,442.0,0.78,43.5
2022-01-23 04:07:06.631,3.5,51.9,630.0,3.18,62.6
2022-01-23 04:08:06.631,3.2,48.7,597.0,2.64,54.1
2022-01-23 04:09:06.631,3.6,50.4,610.0,2.77,51.5
2022-01-23 04:10:06.631,2.6,35.9,439.0,0.78,46.6
2022-01-23 04:11:06.631,2.7,33.0,429.0,0.73,40.5
2022-01-23 04:12:06.631,2.2,23.8,294.0,0.03,32.2
2022-01-23 04:13:06.631,3.9,55.1,652.0,3.63,51.5
2022-01-23 04:14:06.631,2.5,25.2,310.0,0.11,24.2
2022-01-23 04:15:06.631,3.5,44.2,545.0,1.83,58.6
2022-01-23 04:16:06.631,2.5,34.3,424.0,0.65,42.4
2022-01-23 04:17:06.631,2.9,43.9,547.0,1.89,57.2
2022-01-23 04:18:06.631,3.6,52.8,640.0,3.4,35.2
2022-01-23 04:19:06.631,2.1,30.9,391.0,0.49,36.6
2022-01-23 04:20:06.631,3.0,15.1,49.0,2.84,38.3
2022-01-23 04:21:06.631,2.2,30.7,382.0,0.38,28.8
2022-01-23 04:22:06.631,2.5,40.0,502.0,1.31,44.1
2022-01-23 04:23:06.631,4.3,46.2,553.0,1.94,37.7
2022-01-23 04:24:06.631,4.7,47.1,589.0,2.53,37.9
2022-01-23 04:25:06.631,3.0,36.9,463.0,0.94,53.8
2022-01-23 04:26:06.631,3.3,43.1,520.0,1.5,43.1
2022-01-23 04:27:06.631,2.5,38.7,491.0,1.26,40.1
2022-01-23 04:28:06.631,3.6,46.0,560.0,2.04,37.1
2022-01-23 04:29:06.631,3.1,42.6,521.0,1.56,35.3
2022-01-23 04:30:06.631,2.8,38.4,472.0,1.06,41.4
2022-01-23 04:31:06.631,2.8,32.3,405.0,0.49,42.4
2022-01-23 04:32:06.631,3.3,33.2,412.0,0.57,41.5
2022-01-23 04:33:06.631,2.1,30.2,375.0,0.39,43.4
2022-01-23 04:34:06.631,3.3,47.2,578.0,2.3,45.1
2022-01-23 04:35:06.631,2.8,38.5,472.0,1.07,41.4
2022-01-23 04:36:06.631,2.9,32.3,414.0,0.6,46.5
2022-01-23 04:37:06.631,2.3,32.1,407.0,0.58,42.4
2022-01-23 04:38:06.631,4.3,44.5,536.0,1.76,39.9
2022-01-23 04:39:06.631,2.9,39.9,494.0,1.28,44.3
2022-01-23 04:40:06.631,3.2,39.7,485.0,1.14,41.5
2022-01-23 04:41:06.631,4.6,52.4,607.0,2.81,40.2
2022-01-23 04:42:06.631,3.4,40.4,498.0,1.27,36.5
2022-01-23 04:43:06.631,2.4,32.7,404.0,0.5,41.2
2022-01-23 04:44:06.631,3.0,14.5,68.0,1.87,36.5
2022-01-23 04:45:06.631,3.2,43.5,531.0,1.71,34.7
2022-01-23 04:46:06.631,2.5,36.2,451.0,0.88,44.3
2022-01-23 04:47:06.631,3.2,40.3,497.0,1.26,44.5
2022-01-23 04:48:06.631,3.2,38.7,474.0,1.05,39.9
2022-01-23 04:49:06.631,3.0,41.4,514.0,1.46,44.2
2022-01-23 04:50:06.631,2.7,32.2,405.0,0.5,42.5
2022-01-23 04:51:06.631,2.2,29.2,365.0,0.34,33.1
2022-01-23 04:52:06.631,3.5,45.5,538.0,1.69,36.6
2022-01-23 04:53:06.631,3.6,40.7,493.0,1.28,39.9
2022-01-23 04:54:06.631,2.9,33.6,416.0,0.62,35.8
2022-01-23 04:55:06.631,2.8,40.7,509.0,1.46,41.5
2022-01-23 04:56:06.631,3.3,42.4,520.0,1.51,40.9
2022-01-23 04:57:06.631,2.7,37.1,460.0,0.91,45.8
2022-01-23 04:58:06.631,3.6,40.3,492.0,1.24,44.2
2022-01-23 04:59:06.631,3.3,40.0,493.0,1.25,45.9
2022-01-23 05:00:06.631,2.6,37.2,456.0,0.91,36.5
2022-01-23 05:01:06.631,3.2,40.9,496.0,1.27,41.4
2022-01-23 05:02:06.631,3.5,50.5,608.0,2.78,41.4
2022-01-23 05:03:06.631,2.1,30.7,379.0,0.41,40.5
2022-01-23 05:04:06.631,3.0,34.7,431.0,0.72,44.1
2022-01-23 05:05:06.631,3.0,38.3,458.0,0.92,39.9
2022-01-23 05:06:06.631,2.9,33.8,418.0,0.64,40.3
2022-01-23 05:07:06.631,3.0,44.5,543.0,1.74,44.2
2022-01-23 05:08:06.631,2.3,28.9,362.0,0.32,28.7
2022-01-23 05:09:06.631,2.2,30.8,384.0,0.39,31.1
2022-01-23 05:10:06.631,2.2,12.2,137.0,0.34,40.2
2022-01-23 05:11:06.631,2.6,41.5,522.0,1.58,44.4
2022-01-23 05:12:06.631,2.2,28.2,357.0,0.29,43.3
2022-01-23 05:13:06.631,3.7,47.4,567.0,2.06,42.5
2022-01-23 05:14:06.631,3.1,31.7,385.0,0.43,40.5
2022-01-23 05:15:06.631,3.9,46.8,548.0,1.88,44.3
2022-01-23 05:16:06.631,3.2,42.6,518.0,1.55,39.0
2022-01-23 05:17:06.631,2.8,40.4,486.0,1.15,38.9
2022-01-23 05:18:06.631,3.7,45.9,556.0,2.01,42.1
2022-01-23 05:19:06.631,4.5,54.5,643.0,3.51,41.3
2022-01-23 05:20:06.631,2.5,38.8,477.0,1.11,41.5
2022-01-23 05:21:06.631,4.3,57.9,706.0,4.95,48.8
2022-01-23 05:22:06.631,3.1,39.8,465.0,0.96,43.6
2022-01-23 05:23:06.631,11.9,65.7,777.0,6.69,65.6
2022-01-23 05:24:06.631,4.1,40.9,471.0,1.02,42.3
2022-01-23 05:25:06.631,3.2,43.0,520.0,1.53,49.8
2022-01-23 05:26:06.631,2.1,38.5,492.0,1.25,42.3
2022-01-23 05:27:06.631,2.1,26.5,336.0,0.19,36.4
2022-01-23 05:28:06.631,2.6,26.1,325.0,0.14,30.3
2022-01-23 05:29:06.631,4.5,49.8,610.0,2.9,53.7
2022-01-23 05:30:06.631,9.6,63.6,755.0,6.18,65.7
2022-01-23 05:31:06.631,2.4,27.4,356.0,0.28,49.5
2022-01-23 05:32:06.631,2.6,37.7,472.0,1.07,38.1
